,user_id_1,user_id_2
173,8661715,501181531
174,8661715,510199295
175,8661715,575974633
176,9954986,32600570
177,9954986,32670192
178,9954986,52141462
179,9954986,65908651
180,9954986,82561236
181,9954986,88620086
182,9954986,97857652
183,9954986,112257613
184,9954986,114365439
185,9954986,128038723
186,9954986,145250801
187,9954986,145391693
188,9954986,146469198
189,9954986,147339595
190,9954986,165292341
191,9954986,165466937
192,9954986,178688577
193,9954986,203452400
194,9954986,219229831
195,9954986,221850542
196,9954986,234539359
197,9954986,278614235
198,9954986,281684388
199,9954986,285624510
200,9954986,296595617
201,9954986,312134169
202,9954986,384674948
203,9954986,395825789
204,9954986,441537813
205,9954986,493345585
206,9954986,559987190
207,9954986,575974633
208,12560124,34381072
209,12560124,35111733
210,12560124,36101917
211,12560124,40718649
212,12560124,43605412
213,12560124,44522096
214,12560124,51101228
215,12560124,52323984
216,12560124,54078497
217,12560124,65688939
218,12560124,82561236
219,12560124,85132547
220,12560124,94319722
221,12560124,104375286
222,12560124,106608194
223,12560124,124127380
224,12560124,125020654
225,12560124,133551998
226,12560124,135400137
227,12560124,145327230
228,12560124,146469198
229,12560124,148157321
230,12560124,151577155
231,12560124,152326642
232,12560124,159893955
233,12560124,160808955
234,12560124,161201691
235,12560124,182409893
236,12560124,212029676
237,12560124,241604365
238,12560124,259340135
239,12560124,267909138
240,12560124,268332528
241,12560124,271363685
242,13405976,19598808
243,13405976,66646794
244,13405976,135810247
245,13405976,145327230
246,13405976,169204229
247,13405976,212029676
248,14662256,34381072
249,14662256,51101228
250,14662256,78686210
251,14662256,145327230
252,14662256,152326642
253,14662256,161201691
254,14914624,32600570
255,14914624,32670192
256,14914624,56140734
257,14914624,59174103
258,14914624,66329105
259,14914624,77837522
260,14914624,92562193
261,14914624,97857652
262,14914624,101563349
263,14914624,106608194
264,14914624,119450298
265,14914624,131649685
266,14914624,132881145
267,14914624,133551998
268,14914624,135606874
269,14914624,143862366
270,14914624,145250801
271,14914624,146469198
272,14914624,152134139
273,14914624,153496266
274,14914624,154129724
275,14914624,158953405
276,14914624,172901654
277,14914624,173017537
278,14914624,175546871
279,14914624,176537746
280,14914624,188394788
281,14914624,200573953
282,14914624,217207305
283,14914624,219229831
284,14914624,221850542
285,14914624,234539359
286,14914624,235300295
287,14914624,254127338
288,14914624,278614235
289,14914624,296595617
290,14914624,328798173
291,14914624,395825789
292,14914624,446135688
293,14914624,474887856
294,14914624,504127404
295,16571021,21545318
296,16571021,70737338
297,16571021,75642852
298,16571021,81813371
299,16571021,145491720
300,16571021,151897227
301,16571021,160466912
302,16571021,175432802
303,16571021,176027013
304,16571021,182143594
305,16571021,241604365
306,16571021,276853426
307,16571021,369921320
308,17869103,34309160
309,17869103,34820038
310,17869103,44522096
311,17869103,135156719
312,17869103,154664270
313,17869103,202515428
314,17869103,347657367
315,18060464,261283797
316,18717706,32600570
317,18717706,52141462
318,18717706,63611146
319,18717706,65773555
320,18717706,65908651
321,18717706,82561236
322,18717706,88620086
323,18717706,94083148
324,18717706,97984519
325,18717706,101563349
326,18717706,116359633
327,18717706,131649685
328,18717706,132881145
329,18717706,133055789
330,18717706,133357866
331,18717706,145250801
332,18717706,145391693
333,18717706,146290046
334,18717706,146473539
335,18717706,148924997
336,18717706,152134139
337,18717706,152615668
338,18717706,154129724
339,18717706,157371277
340,18717706,163128011
341,18717706,165292341
342,18717706,166234253
343,18717706,172223080
344,18717706,174262395
345,18717706,178688577
346,18717706,186741822
347,18717706,190077265
348,18717706,193011933
349,18717706,204558053
350,18717706,219229831
351,18717706,234539359
352,18717706,235300295
353,18717706,240707120
354,18717706,254127338
355,18717706,267668001
356,18717706,328798173
357,18717706,333238006
358,18717706,395825789
359,18717706,504206085
360,18717706,575974633
361,19598808,35111733
362,19598808,35382773
363,19598808,36101917
364,19598808,52323984
365,19598808,54078497
366,19598808,63109243
367,19598808,65688939
368,19598808,66835995
369,19598808,94319722
370,19598808,112257613
371,19598808,145027602
372,19598808,152326642
373,19598808,154768909
374,19598808,159893955
375,19598808,161201691
376,19598808,212029676
377,19598808,226951956
378,19598808,248297907
379,19598808,251664583
380,19598808,267909138
381,21545318,38215107
382,21545318,40718649
383,21545318,52141462
384,21545318,64700129
385,21545318,81813371
386,21545318,92562193
387,21545318,92876091
388,21545318,145491720
389,21545318,146290046
390,21545318,151897227
391,21545318,165466937
392,21545318,172901654
393,21545318,175432802
394,21545318,212029676
395,21545318,241604365
396,21545318,243746587
397,21545318,276853426
398,21545318,278614235
399,21545318,285624510
400,21545318,369921320
401,21545318,559987190
402,21545318,575974633
403,28642046,35111733
404,28642046,40718649
405,28642046,78686210
406,28642046,165466937
407,28642046,212029676
408,29715459,35111733
409,29715459,52323984
410,29715459,54078497
411,29715459,63109243
412,29715459,65688939
413,29715459,66329105
414,29715459,94319722
415,29715459,106608194
416,29715459,112257613
417,29715459,117030875
418,29715459,134738418
419,29715459,145027602
420,29715459,152326642
421,29715459,154768909
422,29715459,159893955
423,29715459,161201691
424,29715459,169204229
425,29715459,212029676
426,29715459,251664583
427,29715459,267909138
428,29715459,343835006
429,31607288,83613169
430,31607288,106608194
431,31607288,154129724
432,31607288,176537746
433,31607288,178688577
434,31607288,254127338
435,31607288,472366406
436,31607288,504206085
437,31607288,510199295
438,32600570,32670192
439,32600570,46723266
440,32600570,52141462
441,32600570,59174103
442,32600570,65908651
443,32600570,66329105
444,32600570,78949766
445,32600570,79666123
446,32600570,82561236
447,32600570,88620086
448,32600570,95929766
449,32600570,102880025
450,32600570,106608194
451,32600570,114365439
452,32600570,119450298
453,32600570,119805549
454,32600570,124127380
455,32600570,135606874
456,32600570,143862366
457,32600570,150913468
458,32600570,152134139
459,32600570,152615668
460,32600570,158953405
461,32600570,172223080
462,32600570,173017537
463,32600570,186741822
464,32600570,192386009
465,32600570,203452400
466,32600570,212389789
467,32600570,219229831
468,32600570,234539359
469,32600570,252371149
470,32600570,285624510
471,32600570,333238006
472,32600570,395825789
473,32600570,441537813
474,32600570,504480046
475,32600570,559987190
476,32600570,575974633
477,32670192,65908651
478,32670192,66329105
479,32670192,77837522
480,32670192,78949766
481,32670192,82561236
482,32670192,92562193
483,32670192,92876091
484,32670192,94083148
485,32670192,95929766
486,32670192,97857652
487,32670192,101563349
488,32670192,106608194
489,32670192,110127063
490,32670192,114365439
491,32670192,119450298
492,32670192,124127380
493,32670192,128038723
494,32670192,132881145
495,32670192,133551998
496,32670192,139129658
497,32670192,143862366
498,32670192,145250801
499,32670192,145391693
500,32670192,146469198
501,32670192,150834637
502,32670192,150913468
503,32670192,152134139
504,32670192,152615668
505,32670192,153496266
506,32670192,154129724
507,32670192,172901654
508,32670192,173017537
509,32670192,175546871
510,32670192,175680439
511,32670192,176537746
512,32670192,178688577
513,32670192,184753496
514,32670192,186741822
515,32670192,192386009
516,32670192,203452400
517,32670192,204558053
518,32670192,218175604
519,32670192,219229831
520,32670192,221850542
521,32670192,234539359
522,32670192,235300295
523,32670192,252371149
524,32670192,253288930
525,32670192,254127338
526,32670192,267668001
527,32670192,278614235
528,32670192,285624510
529,32670192,296595617
530,32670192,328798173
531,32670192,328897426
532,32670192,333238006
533,32670192,358888514
534,32670192,395825789
535,32670192,410422747
536,32670192,441537813
537,32670192,446135688
538,32670192,472366406
539,32670192,474887856
540,32670192,493345585
541,32670192,497338852
542,32670192,510199295
543,32670192,535204550
544,32670192,575974633
545,34309160,34820038
546,34309160,135156719
547,34309160,135820859
548,34309160,148404754
549,34309160,154664270
550,34309160,202515428
551,34309160,347657367
552,34381072,35111733
553,34381072,40718649
554,34381072,43605412
555,34381072,51101228
556,34381072,65688939
557,34381072,66835995
558,34381072,78686210
559,34381072,94319722
560,34381072,102003625
561,34381072,106608194
562,34381072,106956823
563,34381072,135810247
564,34381072,145327230
565,34381072,147814333
566,34381072,148157321
567,34381072,151577155
568,34381072,152326642
569,34381072,152419016
570,34381072,154768909
571,34381072,159893955
572,34381072,160808955
573,34381072,162804563
574,34381072,169204229
575,34381072,182409893
576,34381072,212029676
577,34381072,218175604
578,34381072,242200202
579,34381072,248297907
580,34381072,268332528
581,34381072,271363685
582,34820038,44522096
583,34820038,135820859
584,34820038,154664270
585,34820038,202515428
586,34820038,347657367
587,35111733,36101917
588,35111733,43605412
589,35111733,52323984
590,35111733,54078497
591,35111733,57504826
592,35111733,63109243
593,35111733,65688939
594,35111733,94319722
595,35111733,112257613
596,35111733,117030875
597,35111733,125020654
598,35111733,134738418
599,35111733,139167333
600,35111733,145027602
601,35111733,145250801
602,35111733,148157321
603,35111733,152326642
604,35111733,154768909
605,35111733,159893955
606,35111733,160808955
607,35111733,161201691
608,35111733,161877434
609,35111733,169204229
610,35111733,212029676
611,35111733,251664583
612,35111733,267909138
613,35111733,343835006
614,35111733,530535334
615,35111733,575974633
616,35382773,44522096
617,35382773,51101228
618,35382773,154768909
619,35382773,159893955
620,35382773,267909138
621,38215107,40718649
622,38215107,59174103
623,38215107,77837522
624,38215107,133700649
625,38215107,135392614
626,38215107,182409893
627,38215107,218175604
628,38215107,268332528
629,38215107,278614235
630,38215107,369921320
631,38215107,575974633
632,40718649,43605412
633,40718649,57504826
634,40718649,106608194
635,40718649,117030875
636,40718649,134741370
637,40718649,135392614
638,40718649,148157321
639,40718649,182409893
640,40718649,212029676
641,40718649,226951956
642,40718649,242200202
643,40718649,268332528
644,40718649,278614235
645,40718649,343835006
646,40718649,364377555
647,40718649,369921320
648,43605412,51101228
649,43605412,54078497
650,43605412,65688939
651,43605412,66835995
652,43605412,85132547
653,43605412,94319722
654,43605412,102003625
655,43605412,104375286
656,43605412,106608194
657,43605412,106956823
658,43605412,125020654
659,43605412,135400137
660,43605412,135810247
661,43605412,139167333
662,43605412,145027602
663,43605412,145327230
664,43605412,151577155
665,43605412,152326642
666,43605412,154768909
667,43605412,161201691
668,43605412,169204229
669,43605412,182409893
670,43605412,226951956
671,43605412,268332528
672,43605412,271363685
673,44522096,52323984
674,44522096,154664270
675,44522096,161201691
676,44522096,202515428
677,46723266,59174103
678,46723266,66329105
679,46723266,82561236
680,46723266,95929766
681,46723266,97984519
682,46723266,106608194
683,46723266,119805549
684,46723266,146469198
685,46723266,193011933
686,46723266,203452400
687,46723266,204558053
688,46723266,252371149
689,46723266,267668001
690,46723266,559987190
691,46723266,575974633
692,51101228,106956823
693,51101228,134741370
694,51101228,135400137
695,51101228,135810247
696,51101228,145327230
697,51101228,147814333
698,51101228,152419016
699,51101228,161201691
700,51101228,268332528
701,52141462,54078497
702,52141462,64700129
703,52141462,65908651
704,52141462,82561236
705,52141462,83613169
706,52141462,88620086
707,52141462,92477356
708,52141462,97857652
709,52141462,97984519
710,52141462,101563349
711,52141462,102880025
712,52141462,108087671
713,52141462,112469151
714,52141462,114365439
715,52141462,116359633
716,52141462,119450298
717,52141462,128038723
718,52141462,131649685
719,52141462,132881145
720,52141462,133055789
721,52141462,133357866
722,52141462,133551998
723,52141462,135606874
724,52141462,145250801
725,52141462,145391693
726,52141462,145491720
727,52141462,146290046
728,52141462,146469198
729,52141462,147339595
730,52141462,150913468
731,52141462,152134139
732,52141462,152615668
733,52141462,154129724
734,52141462,157371277
735,52141462,163128011
736,52141462,163234393
737,52141462,164825384
738,52141462,166234253
739,52141462,172223080
740,52141462,175546871
741,52141462,175680439
742,52141462,176473856
743,52141462,176537746
744,52141462,178538537
745,52141462,178688577
746,52141462,183598883
747,52141462,184753496
748,52141462,186741822
749,52141462,200573953
750,52141462,203452400
751,52141462,204558053
752,52141462,212389789
753,52141462,219229831
754,52141462,221850542
755,52141462,234539359
756,52141462,235300295
757,52141462,241604365
758,52141462,243746587
759,52141462,252371149
760,52141462,254127338
761,52141462,276853426
762,52141462,278614235
763,52141462,281684388
764,52141462,284702273
765,52141462,296595617
766,52141462,328798173
767,52141462,328897426
768,52141462,333238006
769,52141462,369921320
770,52141462,395825789
771,52141462,427636428
772,52141462,472366406
773,52141462,474887856
774,52141462,493345585
775,52141462,504206085
776,52141462,504480046
777,52141462,510199295
778,52141462,530535334
779,52141462,535204550
780,52141462,575974633
781,52323984,54078497
782,52323984,63109243
783,52323984,65688939
784,52323984,66835995
785,52323984,94319722
786,52323984,112257613
787,52323984,117030875
788,52323984,134738418
789,52323984,135400137
790,52323984,139167333
791,52323984,145027602
792,52323984,145327230
793,52323984,152326642
794,52323984,154768909
795,52323984,159893955
796,52323984,161201691
797,52323984,169204229
798,52323984,212029676
799,52323984,218400468
800,52323984,251664583
801,52323984,267909138
802,52323984,343835006
803,54078497,57504826
804,54078497,61381700
805,54078497,63109243
806,54078497,65027989
807,54078497,65688939
808,54078497,66835995
809,54078497,79720983
810,54078497,85132547
811,54078497,88620086
812,54078497,94319722
813,54078497,106956823
814,54078497,112257613
815,54078497,117030875
816,54078497,133551998
817,54078497,134738418
818,54078497,134741370
819,54078497,136506644
820,54078497,139167333
821,54078497,145027602
822,54078497,145250801
823,54078497,147814333
824,54078497,148157321
825,54078497,151577155
826,54078497,152326642
827,54078497,154768909
828,54078497,159893955
829,54078497,160307244
830,54078497,160808955
831,54078497,161201691
832,54078497,161877434
833,54078497,164825384
834,54078497,169204229
835,54078497,182409893
836,54078497,184753496
837,54078497,186741822
838,54078497,189209907
839,54078497,212029676
840,54078497,218175604
841,54078497,248297907
842,54078497,251664583
843,54078497,267909138
844,54078497,268332528
845,54078497,271363685
846,54078497,325814423
847,54078497,343835006
848,54078497,395825789
849,54078497,493345585
850,54078497,530535334
851,56140734,59174103
852,56140734,65027989
853,56140734,94083148
854,56140734,97241559
855,56140734,101563349
856,56140734,106608194
857,56140734,108087671
858,56140734,146469198
859,56140734,150913468
860,56140734,176537746
861,56140734,192720749
862,56140734,221850542
863,56140734,285624510
864,56140734,406583064
865,56140734,474887856
866,56140734,504446001
867,56140734,559987190
868,56140734,575974633
869,59174103,65010524
870,59174103,65908651
871,59174103,66329105
872,59174103,82561236
873,59174103,92562193
874,59174103,97984519
875,59174103,106608194
876,59174103,119805549
877,59174103,173017537
878,59174103,192386009
879,59174103,252371149
880,59174103,278614235
881,59174103,285624510
882,59174103,472366406
883,59174103,474887856
884,59174103,575974633
885,59909352,79720983
886,59909352,85132547
887,59909352,106608194
888,59909352,125020654
889,59909352,133551998
890,59909352,135042225
891,59909352,154129724
892,59909352,160307244
893,59909352,212029676
894,59909352,229781635
895,59909352,268332528
896,59909352,575974633
897,61381700,78686210
898,61381700,145250801
899,61381700,163234393
900,61381700,165466937
901,61381700,175432802
902,61381700,189209907
903,61381700,212029676
904,61381700,243746587
905,61381700,367663742
906,61381700,559987190
907,63611146,70479529
908,63611146,146473539
909,63611146,165466937
910,63611146,240707120
911,64700129,92562193
912,64700129,145491720
913,64700129,241604365
914,64700129,243746587
915,64700129,276853426
916,64700129,369921320
917,65010524,92562193
918,65010524,95929766
919,65010524,114365439
920,65010524,160307244
921,65010524,192386009
922,65010524,252371149
923,65010524,333238006
924,65027989,82561236
925,65027989,88620086
926,65027989,95929766
927,65027989,97241559
928,65027989,114365439
929,65027989,128038723
930,65027989,135042225
931,65027989,145250801
932,65027989,146469198
933,65027989,154129724
934,65027989,165466937
935,65027989,170015339
936,65027989,189209907
937,65027989,190077265
938,65027989,200573953
939,65027989,212389789
940,65027989,219229831
941,65027989,234539359
942,65027989,267668001
943,65027989,285624510
944,65027989,358888514
945,65027989,395825789
946,65027989,427636428
947,65027989,535204550
948,65027989,559987190
949,65027989,562080473
950,65027989,566430488
951,65027989,575974633
952,65688939,66835995
953,65688939,78686210
954,65688939,94319722
955,65688939,112257613
956,65688939,117030875
957,65688939,125020654
958,65688939,134738418
959,65688939,135400137
960,65688939,139167333
961,65688939,145027602
962,65688939,145327230
963,65688939,152326642
964,65688939,154768909
965,65688939,159893955
966,65688939,161201691
967,65688939,169204229
968,65688939,212029676
969,65688939,248297907
970,65688939,251664583
971,65688939,267909138
972,65773555,146473539
973,65773555,148924997
974,65908651,66329105
975,65908651,77837522
976,65908651,79720983
977,65908651,82561236
978,65908651,88620086
979,65908651,92477356
980,65908651,97857652
981,65908651,97984519
982,65908651,98773053
983,65908651,101563349
984,65908651,108087671
985,65908651,112469151
986,65908651,114365439
987,65908651,116359633
988,65908651,128038723
989,65908651,131649685
990,65908651,132881145
991,65908651,133357866
992,65908651,133551998
993,65908651,135606874
994,65908651,136506644
995,65908651,137905137
996,65908651,145250801
997,65908651,145391693
998,65908651,147339595
999,65908651,147931444
1000,65908651,150913468
1001,65908651,152134139
1002,65908651,152156384
1003,65908651,152615668
1004,65908651,154129724
1005,65908651,163128011
1006,65908651,163234393
1007,65908651,166234253
1008,65908651,170015339
1009,65908651,172223080
1010,65908651,175546871
1011,65908651,175680439
1012,65908651,176473856
1013,65908651,178538537
1014,65908651,178688577
1015,65908651,183598883
1016,65908651,184753496
1017,65908651,186741822
1018,65908651,190077265
1019,65908651,193011933
1020,65908651,203452400
1021,65908651,204558053
1022,65908651,207817162
1023,65908651,212389789
1024,65908651,217207305
1025,65908651,219229831
1026,65908651,221850542
1027,65908651,234539359
1028,65908651,235300295
1029,65908651,252371149
1030,65908651,254127338
1031,65908651,281684388
1032,65908651,312134169
1033,65908651,328798173
1034,65908651,328897426
1035,65908651,333238006
1036,65908651,395825789
1037,65908651,410422747
1038,65908651,427636428
1039,65908651,493345585
1040,65908651,497338852
1041,65908651,504206085
1042,65908651,530535334
1043,65908651,535204550
1044,66329105,79666123
1045,66329105,82561236
1046,66329105,95929766
1047,66329105,98773053
1048,66329105,106608194
1049,66329105,108087671
1050,66329105,119450298
1051,66329105,119805549
1052,66329105,143862366
1053,66329105,145391693
1054,66329105,158953405
1055,66329105,164825384
1056,66329105,172901654
1057,66329105,175680439
1058,66329105,186741822
1059,66329105,203452400
1060,66329105,208524934
1061,66329105,219229831
1062,66329105,235300295
1063,66329105,252371149
1064,66329105,281684388
1065,66329105,333238006
1066,66329105,535204550
1067,66646794,135810247
1068,66835995,94319722
1069,66835995,106956823
1070,66835995,125020654
1071,66835995,136506644
1072,66835995,139167333
1073,66835995,145327230
1074,66835995,148157321
1075,66835995,151577155
1076,66835995,152326642
1077,66835995,152419016
1078,66835995,154768909
1079,66835995,159893955
1080,66835995,161201691
1081,66835995,212029676
1082,66835995,248297907
1083,66835995,268332528
1084,70479529,146473539
1085,70479529,240707120
1086,70737338,75353979
1087,70737338,75642852
1088,70737338,81813371
1089,70737338,160466912
1090,70737338,175432802
1091,70737338,176027013
1092,70737338,182143594
1093,70737338,192720749
1094,70737338,241604365
1095,70737338,243746587
1096,70737338,276853426
1097,70737338,278614235
1098,70737338,284702273
1099,70737338,317673886
1100,70737338,369921320
1101,75353979,138027403
1102,75353979,145491720
1103,75353979,150913468
1104,75353979,160466912
1105,75353979,176027013
1106,75353979,182143594
1107,75353979,192720749
1108,75353979,241604365
1109,75353979,243746587
1110,75353979,276853426
1111,75353979,284702273
1112,75353979,285624510
1113,75353979,504206085
1114,78686210,82561236
1115,78686210,88620086
1116,78686210,102003625
1117,78686210,106608194
1118,78686210,106956823
1119,78686210,133551998
1120,78686210,135400137
1121,78686210,136506644
1122,78686210,145327230
1123,78686210,151577155
1124,78686210,175432802
1125,78686210,189209907
1126,78686210,208524934
1127,78686210,226951956
1128,78686210,243746587
1129,78686210,312134169
1130,78686210,325814423
1131,78686210,575974633
1132,78949766,97857652
1133,78949766,106608194
1134,78949766,119450298
1135,78949766,119805549
1136,78949766,143862366
1137,78949766,146290046
1138,78949766,150834637
1139,78949766,153496266
1140,78949766,154129724
1141,78949766,157371277
1142,78949766,172901654
1143,78949766,173017537
1144,78949766,176537746
1145,78949766,192386009
1146,78949766,219229831
1147,78949766,235300295
1148,78949766,252371149
1149,78949766,254127338
1150,78949766,278614235
1151,78949766,328798173
1152,78949766,441537813
1153,78949766,497338852
1154,78949766,535204550
1155,79666123,82561236
1156,79666123,119805549
1157,79666123,133551998
1158,79666123,150913468
1159,79666123,192386009
1160,79666123,252371149
1161,79666123,410422747
1162,81813371,151897227
1163,81813371,160466912
1164,81813371,176027013
1165,81813371,182143594
1166,81813371,276853426
1167,81813371,369921320
1168,82561236,88620086
1169,82561236,92562193
1170,82561236,92876091
1171,82561236,94083148
1172,82561236,95929766
1173,82561236,97241559
1174,82561236,97857652
1175,82561236,97984519
1176,82561236,98773053
1177,82561236,101563349
1178,82561236,102880025
1179,82561236,106608194
1180,82561236,107613657
1181,82561236,108087671
1182,82561236,110127063
1183,82561236,112257613
1184,82561236,112469151
1185,82561236,114365439
1186,82561236,119450298
1187,82561236,124127380
1188,82561236,128038723
1189,82561236,131649685
1190,82561236,132881145
1191,82561236,133055789
1192,82561236,133130899
1193,82561236,133357866
1194,82561236,133551998
1195,82561236,135042225
1196,82561236,135606874
1197,82561236,136506644
1198,82561236,139129658
1199,82561236,145250801
1200,82561236,145391693
1201,82561236,146290046
1202,82561236,147931444
1203,82561236,150913468
1204,82561236,152134139
1205,82561236,152615668
1206,82561236,153008657
1207,82561236,154129724
1208,82561236,157371277
1209,82561236,158953405
1210,82561236,163128011
1211,82561236,163234393
1212,82561236,164825384
1213,82561236,166234253
1214,82561236,172223080
1215,82561236,172901654
1216,82561236,173017537
1217,82561236,174262395
1218,82561236,175546871
1219,82561236,175680439
1220,82561236,176473856
1221,82561236,176537746
1222,82561236,178538537
1223,82561236,178688577
1224,82561236,184753496
1225,82561236,190077265
1226,82561236,192386009
1227,82561236,193011933
1228,82561236,200573953
1229,82561236,203452400
1230,82561236,204558053
1231,82561236,207817162
1232,82561236,208524934
1233,82561236,212389789
1234,82561236,217207305
1235,82561236,218175604
1236,82561236,219229831
1237,82561236,221850542
1238,82561236,234539359
1239,82561236,235300295
1240,82561236,252371149
1241,82561236,253288930
1242,82561236,254127338
1243,82561236,267668001
1244,82561236,278614235
1245,82561236,281684388
1246,82561236,285624510
1247,82561236,328798173
1248,82561236,328897426
1249,82561236,333238006
1250,82561236,358888514
1251,82561236,384674948
1252,82561236,395825789
1253,82561236,410422747
1254,82561236,446135688
1255,82561236,474887856
1256,82561236,493345585
1257,82561236,497338852
1258,82561236,501181531
1259,82561236,504127404
1260,82561236,504206085
1261,82561236,504480046
1262,82561236,510199295
1263,82561236,530535334
1264,82561236,535204550
1265,82561236,562080473
1266,83613169,101563349
1267,83613169,114365439
1268,83613169,133357866
1269,83613169,135606874
1270,83613169,146469198
1271,83613169,147931444
1272,83613169,152156384
1273,83613169,165292341
1274,83613169,192386009
1275,83613169,410422747
1276,83613169,472366406
1277,83613169,504206085
1278,83613169,510199295
1279,85132547,106608194
1280,85132547,133551998
1281,85132547,136506644
1282,85132547,160466912
1283,85132547,162804563
1284,85132547,182409893
1285,85132547,212029676
1286,85132547,218175604
1287,85132547,271363685
1288,85132547,343237572
1289,85132547,501181531
1290,88620086,92477356
1291,88620086,94083148
1292,88620086,97857652
1293,88620086,97984519
1294,88620086,101563349
1295,88620086,102880025
1296,88620086,106608194
1297,88620086,108087671
1298,88620086,112469151
1299,88620086,114365439
1300,88620086,116359633
1301,88620086,119450298
1302,88620086,119805549
1303,88620086,124127380
1304,88620086,128038723
1305,88620086,132881145
1306,88620086,133055789
1307,88620086,133357866
1308,88620086,133551998
1309,88620086,135606874
1310,88620086,145250801
1311,88620086,145391693
1312,88620086,146290046
1313,88620086,150913468
1314,88620086,152134139
1315,88620086,152615668
1316,88620086,153496266
1317,88620086,154129724
1318,88620086,154623208
1319,88620086,157371277
1320,88620086,163128011
1321,88620086,163234393
1322,88620086,172223080
1323,88620086,174262395
1324,88620086,175546871
1325,88620086,175680439
1326,88620086,178538537
1327,88620086,178688577
1328,88620086,184753496
1329,88620086,186741822
1330,88620086,203452400
1331,88620086,204558053
1332,88620086,212389789
1333,88620086,219229831
1334,88620086,221850542
1335,88620086,234539359
1336,88620086,235300295
1337,88620086,254127338
1338,88620086,267668001
1339,88620086,278614235
1340,88620086,281684388
1341,88620086,285624510
1342,88620086,296595617
1343,88620086,312134169
1344,88620086,328798173
1345,88620086,328897426
1346,88620086,333238006
1347,88620086,358888514
1348,88620086,395825789
1349,88620086,410422747
1350,88620086,441537813
1351,88620086,446135688
1352,88620086,472366406
1353,88620086,493345585
1354,88620086,497338852
1355,88620086,504127404
1356,88620086,504206085
1357,88620086,510199295
1358,88620086,530535334
1359,88620086,535204550
1360,88620086,559987190
1361,88620086,566430488
1362,88620086,575974633
1363,92477356,97984519
